,id,uuid,creationDate,lastChangeDate,birthYear,lastNegotiation,gender,educationId,driverLicenseTypes,hasVehicle,compensation,compensationCurrencyCode,roadTimeType,businessTripReadiness,workSchedules,employments,workExperience,workExperienceMonthCount,relocation,metroStationName,resumeSpecializations,relocationAreas,languageLevels
1794,4842,9a390b7e-5b0c-4eb3-9a88-19c46d23457e,2014-10-16,2020-10-13,1980.0,2021-05-12,1,1,[],,50000.0,RUR,0,1,"[0, 1, 2, 3, 4]","[0, 1, 2]",3,215,1,,"[377, 492]","[2, 95, 237, 1368, 2114]",['12.34']
1795,4663,9a3ac9d3-2f25-4b78-94b8-e255e8d4a507,2015-03-29,2021-02-08,1983.0,2020-08-21,0,1,['B'],0.0,100000.0,RUR,0,1,[0],"[0, 2]",3,190,0,Komendantskij prospekt,[226],{},"['12.34', '10.57']"
1796,3435,9a4f0d4b-ca50-4f43-a62a-e4fd26ee31ee,2011-03-14,2021-02-02,1967.0,2018-02-23,0,1,[],,40000.0,RUR,2,1,[2],[0],3,285,0,,"[6, 197]",{},"['12.34', '6.57']"
1797,5463,9a52a6a8-b1dc-42e1-aeff-35ae3939cc19,2015-06-23,2018-01-23,1969.0,2017-08-24,0,1,[],,60000.0,RUR,0,1,"[0, 1]",[0],3,231,1,,[307],{},"['12.34', '6.57']"
1798,3801,9a5e1755-699c-4b1d-9842-348ca58fb312,2011-05-30,2021-09-09,1986.0,2021-08-31,1,1,[],,,RUR,2,0,[0],[0],3,129,0,,[32],{},"['12.34', '7.57', '7.59']"
1799,3830,9a6923d0-2f98-4ff7-8c3a-17d9704fc47b,2015-02-07,2020-03-29,1986.0,2021-08-25,1,1,[],,60000.0,RUR,0,0,"[0, 1]",[0],3,103,0,Ulitsa Dybenko,"[149, 242, 324]",{},"['12.34', '6.57']"
1800,4516,9a696628-fd28-4b91-a4b9-da266011b5c0,2013-06-19,2018-01-23,1989.0,2018-01-22,0,8,[],,,,0,1,[0],[0],2,41,0,,"[17, 74, 481]",{},"['12.34', '6.57']"
1801,3199,9aa3d12a-5c50-4e59-b93f-a81eb4942f0c,2012-04-08,2019-10-28,1969.0,2019-11-06,1,1,['B'],0.0,70000.0,RUR,0,1,"[2, 0]",[0],3,311,0,Devjatkino,"[149, 196, 242]",{},"['12.34', '6.57']"
1802,3475,9ac9f28e-4c4e-4086-918d-643f595bb93d,2010-04-11,2021-04-01,1976.0,2020-06-10,0,1,[],,250000.0,RUR,0,1,[0],[0],3,192,1,,"[66, 302, 324]",{},"['12.34', '6.57']"
1803,5015,9afeab51-5d6a-46c6-988a-a9fa192699c6,2014-08-19,2021-01-05,1993.0,2020-07-27,0,8,[],,30000.0,RUR,0,1,"[0, 1, 2, 3]","[0, 1, 2]",2,38,0,Ozerki,[273],{},"['12.34', '6.57']"
1804,5214,9b155f84-0ebb-491b-be06-3d310c8ca62b,2015-09-14,2020-03-21,1972.0,2020-03-26,0,8,['B'],,28000.0,RUR,2,1,[0],[0],3,203,0,Ladozhskaja,"[17, 482, 506]",{},['12.34']
1805,4425,9b9b6d4d-533a-43ea-9244-50cc8b744591,2010-07-19,2021-09-08,1987.0,2021-09-08,1,1,[],,30000.0,RUR,1,0,"[1, 2, 3]","[4, 1]",2,74,0,Chkalovskaja,[730],{},['12.34']
1806,5085,9b9f00d2-a8bc-4400-af1c-274383896f26,2008-01-23,2020-07-27,1982.0,2021-03-24,0,1,['B'],1.0,,,0,1,[0],[0],3,208,1,,"[82, 221, 327]",[1],"['6.17', '12.34', '11.57', '6.58', '6.59']"
1807,4322,9bbd4e5c-de55-4056-a01d-e607df97525b,2015-08-10,2017-02-05,1958.0,,1,3,{},,30000.0,RUR,1,0,[0],[0],3,218,0,Leninskij prospekt,[571],{},['12.34']
1808,5774,9be815dd-9da6-446c-bcf8-67fe1aba831b,2010-03-11,2021-08-30,1985.0,2021-08-27,0,1,['B'],1.0,,RUR,0,1,[0],[0],3,163,1,,"[83, 287, 325]",{},"['12.34', '8.57']"
1809,4861,9c1dd61b-b050-4fd9-901c-6f9a17a5dc32,2010-04-04,2021-05-07,1985.0,2021-07-20,0,1,[],,,,0,2,[0],[0],3,163,1,,"[82, 221]","[2, 21, 27]","['12.34', '9.57']"
1810,5882,9c35a9e3-323f-4513-a897-dcbd718b598e,2010-07-14,2021-06-01,1987.0,2021-09-08,1,1,['B'],1.0,,,0,2,[0],[0],3,141,0,Zvezdnaja,[73],{},"['12.34', '8.57']"
1811,4850,9c3ea018-be43-4152-ab77-38903d6b9130,2012-06-08,2018-08-22,1975.0,2018-03-19,0,1,[],,70000.0,RUR,0,1,[0],[0],3,166,1,,"[302, 324, 417]","[1, 2, 145, 1008, 1020, 1041, 1051, 1061, 1077, 1090, 1103, 1505, 1511, 1530, 1553, 1716, 1739, 1754, 1771, 1783, 1806, 1985, 2019]","['12.34', '6.57', '6.58']"
1812,5920,9c640ffa-19e4-40fe-8d15-1088e1a10a4f,2014-04-09,2018-02-20,1978.0,2019-01-21,0,1,[],,,,0,1,[0],[0],3,77,0,Prospekt Veteranov,"[196, 256, 324]",{},"['12.34', '6.57', '6.58']"
1813,3862,9c7646a9-f38a-461e-81fd-6f8dd2c93612,2015-02-25,2017-05-31,1982.0,2018-05-17,0,1,{},,300000.0,RUR,0,1,[0],[0],3,149,1,,"[106, 121, 234]","[1, 2, 66, 72, 78, 88, 98]","['12.34', '11.57']"
1814,4424,9cadebdc-4a05-485a-bc6e-4c35b5e64eb6,2015-03-03,2020-03-05,1990.0,2020-11-05,0,7,['B'],0.0,,,0,1,"[1, 0, 2]","[0, 1]",3,100,0,Novocherkasskaja,[390],{},"['12.34', '6.57']"
1815,3190,9cc3fda1-23dc-40d2-a2db-1aea77d6d2ee,2008-11-26,2021-07-20,1980.0,2021-08-18,0,1,['B'],1.0,80000.0,RUR,0,2,"[0, 1, 2]",[0],3,236,0,,[733],{},"['12.34', '6.57']"
1816,5156,9cd111cf-b8f7-43d6-8d4c-8a55720703a9,2015-07-13,2017-11-09,1991.0,2017-08-10,1,1,{},,40000.0,RUR,0,2,[0],[0],1,26,0,,[81],{},"['12.34', '6.57']"
1817,3138,9cd23b38-9440-46ae-a946-18a19a908f99,2015-05-12,2018-03-06,1990.0,2017-08-30,1,1,[],,,,1,0,[0],[0],1,15,0,,"[281, 363]",{},['12.34']
1818,4482,9cd8f59c-be7f-436d-9a83-b9bc422f26ce,2015-02-03,2020-11-11,1989.0,2021-07-08,0,1,['B'],0.0,,,0,2,[0],[0],2,39,0,,"[89, 203, 295]",{},['12.34']
1819,3608,9cd969b4-6e3c-405f-be57-9625219f209f,2011-09-26,2018-07-07,1973.0,2018-07-07,0,1,[],,,,0,1,[0],[0],3,163,1,,[327],"[1, 2]","['12.34', '6.57', '6.58']"
1820,4929,9ce05878-797a-4bfb-82f3-423ccdc127eb,2013-02-24,2021-04-14,1991.0,2020-03-03,0,6,"['B', 'CE', 'D', 'E', 'C']",1.0,250000.0,RUR,0,1,"[0, 1, 2]","[0, 1, 2]",2,74,1,Kupchino,"[15, 302, 324]",{},"['12.34', '6.57']"
1821,4006,9d09dd7a-9310-4d11-bb42-9f90c6601bec,2011-11-08,2018-10-26,1981.0,2015-02-26,1,1,[],,100000.0,RUR,0,2,[0],[0],2,68,0,,"[121, 126, 365]",{},"['6.7', '12.34', '6.57']"
1822,5993,9d104ec9-c1d7-4d18-a9a9-cc0181d8e9f3,2009-07-17,2017-05-19,1964.0,2019-02-07,0,1,['B'],,40000.0,RUR,0,1,"[0, 1, 2]",[0],3,240,1,Primorskaja,"[53, 74, 136]",[2],"['12.34', '11.57']"
1823,5862,9d160088-1982-4359-b5e4-4db283b81a5a,2015-09-26,2021-05-11,1987.0,2021-05-13,0,1,[],,,,1,2,"[0, 2]",[0],3,178,0,Prospekt Veteranov,"[270, 273, 295]",{},"['12.34', '8.57']"
1824,5283,9d196157-b34a-400c-b57a-f19337ac58d7,2014-02-18,2018-01-17,1983.0,2017-03-16,0,8,[],,40000.0,RUR,0,1,[0],[0],2,46,1,,"[287, 484]",{},['12.34']
1825,5017,9d1bbce8-5c79-4a4d-9287-6448947bc03c,2014-07-07,2021-07-27,1991.0,2021-09-07,0,1,"['C', 'B']",1.0,,,0,1,"[0, 3]","[2, 1, 0]",3,124,1,,"[25, 221]","[1, 2]","['12.34', '9.57']"
1826,3372,9d33521f-5fb3-49ed-b4b5-ff7b384f7afc,2014-02-12,2021-06-23,1988.0,2021-03-19,0,1,['B'],1.0,,,0,1,"[0, 1, 2, 3]","[0, 1, 2, 4]",3,106,0,Devjatkino,"[10, 89, 400]",{},"['12.34', '9.57']"
1827,5003,9d56c612-91a0-4e10-a5ce-8ef6294b9c20,2012-05-22,2021-08-28,1965.0,2021-08-28,1,1,['B'],1.0,,RUR,1,2,[0],[0],3,240,0,,"[118, 208, 404]",{},"['12.34', '6.57']"
1828,5667,9d799038-9a29-4bf5-95c4-02c39e8d0895,2010-04-14,2021-05-27,1978.0,2021-05-27,1,8,['B'],1.0,50000.0,RUR,2,2,[0],[0],3,235,0,Prospekt Veteranov,"[65, 66, 149]",{},['12.34']
1829,4531,9d886815-87c7-4f47-b6a5-e6ba32f1b0fb,2014-05-05,2020-05-29,1983.0,2018-04-17,0,1,[],,,,0,1,[0],[0],3,146,1,,"[246, 327]","[1, 2]","['12.34', '10.57']"
1830,3422,9da2c997-9976-49a4-8bf1-2d6e55588cbb,2010-11-18,2021-07-20,1991.0,2014-11-14,1,1,['B'],,70000.0,RUR,1,1,[0],[0],2,39,0,,"[13, 81, 142]",{},"['12.34', '7.57']"
1831,4210,9dabf253-9c33-4555-98b0-173e7f4f749d,2010-09-04,2020-04-16,1988.0,2020-05-13,0,1,"['B', 'C']",,35000.0,RUR,0,0,"[3, 1, 0, 2]","[0, 2]",2,44,0,,"[15, 24, 111]",{},['12.34']
1832,5435,9db387dd-a4bc-4e2a-be16-cf81c42dcf0a,2013-10-14,2019-06-15,1979.0,2018-10-20,0,1,[],,,,0,1,"[0, 3]","[0, 1]",3,174,1,,"[59, 196]",{},"['12.34', '6.57']"
1833,5440,9dddaa0f-2e94-4bfd-bd35-196035cf80f2,2015-01-27,2019-07-28,1985.0,2019-07-23,0,1,[],0.0,35000.0,RUR,0,0,[0],[0],3,149,0,Devjatkino,[396],{},['12.34']
1834,5019,9ddec22d-cb5a-4877-a178-6398464e6e9c,2013-08-16,2020-03-11,1973.0,2020-03-30,0,1,"['B', 'C']",1.0,,,0,1,"[0, 1, 2]",[0],3,181,1,Komendantskij prospekt,[498],{},['12.34']
1835,5665,9e2dc825-4b6e-40d2-bf58-08ae4ff7f19d,2013-12-09,2021-07-22,1971.0,2021-08-31,0,1,"['B', 'C', 'A']",1.0,60000.0,RUR,1,1,[0],[0],3,266,0,Moskovskaja,"[17, 310]",{},['12.34']
1836,3711,9e2f9eda-a4b2-4ffd-abb4-73038b402262,2015-04-21,2017-02-06,1958.0,2016-08-22,0,1,{},,60000.0,RUR,0,1,"[0, 2]","[0, 1]",3,87,0,Staraja Derevnja,"[29, 311, 477]",{},"['10.17', '12.34', '6.57']"
1837,4302,9e39b576-3bad-4f4a-ad9f-3d9f42e46332,2015-07-07,2018-08-03,1972.0,2017-05-02,1,1,[],,120000.0,RUR,1,2,[0],[0],3,204,0,Komendantskij prospekt,"[29, 362, 477]",{},"['12.34', '6.57']"
1838,3228,9e545fff-216f-4005-867e-6560e734d485,2015-08-14,2018-05-17,1967.0,2018-05-15,0,1,[],,60000.0,RUR,0,1,"[0, 4]",[0],3,379,1,,"[81, 263, 431]","[1, 2, 16, 40, 1020, 1368, 1530, 1624, 1679, 1817, 2019]",['12.34']
1839,5079,9e62f2b9-3884-4d5f-8a6e-7e2cf4e10cc3,2012-01-08,2020-03-12,1985.0,2020-04-13,0,1,['B'],1.0,80000.0,RUR,0,1,[0],[0],3,161,1,Lomonosovskaja,"[256, 324, 535]",[113],"['12.34', '11.57', '6.58', '6.59']"
1840,4668,9e7501cf-0ee4-429e-bc60-c6e721cc4475,2010-09-12,2020-01-20,1987.0,2011-11-02,1,1,[],0.0,30000.0,RUR,1,0,[0],[0],3,141,0,Komendantskij prospekt,"[144, 149, 196]",{},"['12.34', '6.58']"
1841,4832,9e7c426a-0566-4fd8-813a-581540ff23be,2012-03-07,2020-06-19,1989.0,2020-06-19,0,1,['B'],,60000.0,RUR,0,2,"[0, 1, 2, 3, 4]","[0, 1]",3,125,1,,"[82, 270, 273]","[1, 2]","['12.34', '10.57']"
1842,4155,9ea8f34d-acc7-499c-9d30-4dcdec2d4856,2011-11-09,2018-07-15,1984.0,2019-06-13,0,4,[],,220000.0,RUR,0,1,[0],[0],3,166,1,Teplyj Stan,"[29, 165, 479]",[2],"['12.34', '11.57', '6.59']"
1843,4410,9ead4f15-a177-4424-83da-d014c2e55e0d,2009-10-19,2019-11-01,1975.0,2019-10-29,1,1,[],1.0,65000.0,RUR,1,2,"[0, 2]",[0],3,146,0,Komendantskij prospekt,"[226, 317, 521]",{},"['12.34', '6.57']"
1844,4269,9eb2629c-9399-4ad4-b473-9298103b9fc1,2013-11-26,2019-03-29,1987.0,2016-05-11,1,1,[],,100000.0,RUR,1,2,[0],[0],3,90,0,,"[120, 362, 477]",{},"['11.6', '12.34', '11.42', '10.43', '6.57']"
1845,4865,9eb2dfb7-1346-4c7a-958d-ec1109227cd8,2012-10-08,2018-07-25,1986.0,2018-09-05,1,8,[],,30000.0,RUR,1,0,[0],[0],3,154,0,Prospekt Veteranov,"[306, 520, 535]",{},['12.34']
1846,4613,9eb5b34c-eb44-45b0-88b8-7fd36e8b1920,2013-01-18,2019-11-05,1989.0,2019-02-19,1,1,[],,60000.0,RUR,0,2,[0],[0],3,84,0,,"[249, 425, 469]",{},"['12.34', '6.57', '6.58']"
1847,3761,9ec35a97-69ad-4c69-b41b-9a5a87bf895d,2010-06-09,2021-06-23,1980.0,2021-06-24,1,1,['B'],1.0,150000.0,RUR,0,1,[0],[0],3,153,1,,"[226, 307, 532]","[1, 2, 4]","['12.34', '6.57']"
1848,5717,9ecb4e15-3532-4599-9dff-fc0e7808f90c,2011-07-08,2020-11-20,1983.0,2020-12-14,0,8,[],,45000.0,RUR,0,0,[0],[0],2,71,0,,[482],{},"['12.34', '6.58']"
1849,3861,9ee48aee-28c3-4755-9f4f-3b35351b9248,2012-03-08,2021-09-07,1984.0,2021-02-15,1,1,[],,,,1,1,[0],[0],3,172,1,,[426],"[2, 3]","['12.34', '6.57']"
1850,5186,9f050ea6-fd38-49e7-b8c5-dad9fa217abf,2011-03-01,2017-02-20,1989.0,2015-01-20,1,3,{},,50000.0,RUR,1,1,[0],[0],1,28,0,Leninskij prospekt,"[96, 140, 313]",{},"['6.29', '12.34', '11.57']"
1851,4949,9f0799b1-aa98-4e7e-ab53-20d4bd6a8c86,2004-07-21,2019-10-05,1978.0,2019-10-05,0,1,[],,80000.0,RUR,0,0,[0],[0],3,141,1,,"[17, 136, 275]",[42],['6.57']
1852,4144,9f11fbb7-e09e-4b05-bae8-2afed0b26b91,2014-02-06,2021-04-05,1970.0,2021-04-25,1,1,['B'],1.0,,,1,2,"[0, 3, 2]","[0, 1]",3,280,0,Staraja Derevnja,"[43, 164, 342]",{},"['12.34', '6.57']"
1853,5644,9f15974d-6697-4e11-9f70-e0b28d823909,2015-04-03,2021-08-18,1974.0,2021-03-19,0,1,"['B', 'C']",1.0,,,0,1,[0],[0],3,275,1,,[3],"[1, 2, 3]","['12.34', '9.57']"
1854,4079,9f27ae16-7ad5-46fc-a57b-a59d76ddd19f,2015-07-08,2021-05-20,1978.0,2020-09-30,0,1,['B'],,200000.0,RUR,0,1,[0],[0],3,246,1,,"[80, 191, 472]","[1, 2]","['12.34', '11.57']"
1855,4603,9f2bfbf6-0d66-4a30-b86f-a6c381f2f8d4,2015-11-15,2017-03-28,1975.0,2017-04-03,0,7,"['B', 'C']",,60000.0,RUR,0,2,"[0, 1, 2]","[0, 1]",3,210,0,Moskovskaja,"[17, 482]",{},['12.34']
1856,5562,9f2f00bf-6fc6-4084-858a-a064597257b6,2012-11-14,2019-07-15,1983.0,2012-12-06,1,1,[],,40000.0,RUR,0,0,[0],[0],2,64,0,,[379],{},"['12.34', '6.57']"
1857,3482,9f5cc1b3-13b0-43c9-b38c-eb60597dd2d3,2014-10-27,2021-04-10,1990.0,2021-04-12,0,1,['B'],0.0,500000.0,RUR,0,2,"[0, 3, 2]",[0],3,123,1,Vasileostrovskaja,"[82, 221]","[2, 21, 36, 45, 85, 204]","['12.34', '10.57']"
1858,3292,9f645ba2-506e-4523-87d0-e2d8870fd259,2009-01-11,2021-07-20,1981.0,2021-08-26,0,1,[],0.0,45000.0,RUR,1,2,[0],[0],3,158,1,,"[419, 437, 439]",{},"['12.34', '6.57']"
1859,3670,9f71014c-2317-488d-942f-94d7a2e853e8,2009-09-21,2019-12-06,1971.0,2019-12-06,1,1,['B'],1.0,110000.0,RUR,0,2,[0],[0],3,189,0,,"[164, 261, 425]",{},"['12.34', '6.57']"
1860,5757,9f771d34-82ec-4b01-b258-acd48ea91b54,2008-07-18,2017-06-17,1978.0,2010-11-18,0,1,{},,30000.0,RUR,0,0,[0],[0],3,118,0,,"[73, 153, 190]",{},"['12.34', '6.58']"
1861,5927,9f790df9-1772-4b84-8410-6457bd315adc,2015-05-19,2020-07-24,1990.0,2017-08-21,0,1,[],,,,0,1,"[0, 1, 2, 3]","[0, 4]",3,94,0,Leninskij prospekt,[221],{},"['12.34', '8.57']"
1862,3319,9f796b37-bbbf-405f-aaa1-687374adc89e,2013-09-24,2021-05-20,1993.0,2021-08-22,1,8,[],,45000.0,RUR,1,0,"[1, 2, 0]",[0],3,95,0,Staraja Derevnja,"[256, 520, 535]",{},['12.34']
1863,4172,9fc584d7-dcf7-454b-835e-5e5756905cdc,2013-03-06,2019-09-05,1985.0,2014-05-14,1,1,[],,33000.0,RUR,2,2,[0],[0],3,91,0,,"[237, 288, 346]",{},"['12.34', '6.57']"
1864,4393,9fe12f0e-6dc6-44d7-a431-e8e88a26642f,2010-09-30,2021-07-04,1974.0,2018-11-07,0,8,['B'],1.0,50000.0,RUR,0,1,[0],[0],3,74,1,Devjatkino,[287],[2],['12.34']
1865,4405,a01049fd-6ab9-433a-bb2b-c924e70e385e,2012-03-29,2021-03-28,1990.0,2021-05-06,1,1,['B'],0.0,,,0,1,[0],[0],3,99,1,,"[409, 437, 574]","[1, 2]","['12.34', '10.57']"
1866,3882,a03d9229-ad37-4a7a-8f14-b3f86ef5c29a,2010-07-14,2019-01-16,1978.0,,1,1,[],,,,0,0,[0],[0],3,228,1,,[226],"[1, 2, 78]","['12.34', '10.57']"
1867,5165,a04e88e1-50f3-4714-91b7-6645a85635b1,2010-12-22,2019-12-09,1963.0,2019-12-03,0,8,"['B', 'C']",1.0,70000.0,RUR,0,1,[0],[0],3,418,0,Kupchino,[551],{},['12.34']
1868,3440,a05b19a3-42da-4f12-aac4-66a27002ab9f,2014-02-06,2019-02-07,1987.0,2019-02-25,0,1,[],,,,1,1,"[3, 0]","[2, 1, 0]",3,108,1,,"[81, 245, 360]","[1, 2]","['12.34', '10.57']"
1869,3868,a0786eba-d584-42c8-bbad-fb5891e880be,2015-10-13,2021-08-23,1993.0,2021-08-18,1,1,[],,,,1,1,"[0, 2]",[0],3,102,1,,"[24, 256, 535]",[2],"['12.34', '6.57']"
1870,4542,a08bd5e1-228e-4b5e-9ba2-08298ddd07c1,2016-01-12,2021-04-26,1992.0,2021-08-31,1,1,['B'],0.0,,,0,1,[0],[0],3,94,1,Prospekt Prosveschenija,[13],{},"['12.34', '10.57']"
1871,5541,a093a846-4a54-4c5b-85cf-c2260f4e2886,2011-09-05,2017-05-11,1987.0,2017-04-26,1,1,{},,,,0,2,[0],[0],3,126,0,,[287],{},"['12.34', '6.57']"
1872,4124,a0b4e3d3-a7ae-4f33-80de-55db3396a4d3,2009-08-10,2018-09-23,1957.0,2018-09-14,0,8,[],,50000.0,RUR,0,2,[0],[0],3,308,0,Gor'kovskaja,"[52, 127, 374]",{},['12.34']
1873,4061,a0beef65-4484-4dfb-9b0f-f05d9ac75735,2013-04-03,2021-06-05,1987.0,2021-05-28,1,3,['B'],1.0,,,0,2,[0],[0],3,135,0,Novocherkasskaja,"[249, 425]",{},"['12.34', '6.57']"
1874,5776,a0ee641d-02bf-4ba1-bea5-03c815201cad,2013-11-17,2018-03-30,1954.0,2014-05-06,1,1,[],,30000.0,RUR,1,0,[0],[0],3,451,0,,"[106, 371, 426]",{},"['12.34', '6.59']"
1875,5648,a114070b-0233-449f-9b25-c35ce1b640f7,2015-07-07,2019-11-06,1993.0,2018-11-06,1,1,['B'],0.0,35000.0,RUR,0,1,"[1, 4, 3, 2, 0]","[4, 0, 2, 3, 1]",2,65,1,,[447],"[1, 2, 237]","['12.34', '10.57']"
1876,4168,a1392402-2a61-4f8b-94a1-a6c08bf39336,2012-10-11,2018-05-22,1985.0,2018-05-22,0,1,"['B', 'C']",1.0,40000.0,RUR,0,2,[1],[0],3,124,0,,"[22, 95, 307]",{},"['12.34', '6.57']"
1877,3956,a17110ee-64f6-40fa-a817-192341faced6,2013-01-29,2018-06-04,1981.0,2018-07-17,0,1,[],,40000.0,RUR,0,1,[0],[0],3,182,1,Chernyshevskaja,[329],{},"['6.17', '12.34', '11.57']"
1878,3592,a1dc0521-df32-4bd4-9f01-a69d2a5f9328,2012-02-27,2021-06-21,1972.0,2014-04-24,0,1,[],,250000.0,RUR,0,0,[0],[0],3,174,1,Polezhaevskaja,"[44, 344, 434]","[1, 2, 145, 1008, 1020, 1041, 1051, 1061, 1077, 1090, 1103, 1202, 1216, 1217, 1229, 1249, 1255, 1261, 1308, 1317, 1342, 1347, 1368, 1384, 1414, 1505, 1511, 1530, 1553, 1985, 2019]","['12.34', '6.57']"
1879,3479,a1dde0df-b29d-4875-be0f-dfb4ec3cda04,2014-02-17,2019-09-17,1986.0,2020-06-18,0,1,[],,50000.0,RUR,0,1,"[3, 0]",[0],2,70,1,,"[53, 158, 292]","[2, 237, 1454]","['12.34', '6.57']"
1880,5135,a1ea4931-25b0-4d3b-bde0-27f6a083ec1d,2012-06-18,2021-08-31,1988.0,2021-09-09,1,8,[],,,,1,0,[0],[0],3,132,0,,[336],{},"['12.34', '6.57']"
1881,4071,a20330c9-c8bb-4c49-8be7-0d09c786ea11,2012-09-03,2020-03-05,1979.0,2019-11-09,1,1,['B'],1.0,,,0,1,[0],[0],3,234,1,,"[94, 226, 562]","[1, 2, 53]",['12.34']
1882,5377,a257d95f-b631-411f-ad0c-eac9b343727a,2015-11-24,2018-10-10,1994.0,2018-11-09,1,2,['B'],,40000.0,RUR,0,1,[0],[0],1,31,1,,[469],{},"['12.34', '6.57']"
1883,3528,a25ea706-664c-411d-a37d-7144d0fff5c6,2007-09-10,2021-04-28,1978.0,2020-10-06,-1,1,[],,,,0,0,[0],[0],3,115,1,,"[79, 106, 424]",{},['12.34']
1884,3213,a27c2c5d-2d05-4e23-b94a-5fd9d4cfaa34,2011-08-06,2020-03-19,1980.0,2013-10-21,1,1,['B'],,25000.0,RUR,0,2,[0],[0],3,142,0,,"[264, 429]",{},"['12.34', '6.57']"
1885,4331,a287aa67-33e4-46bd-a35a-3a11e1d217af,2015-08-28,2021-08-26,1975.0,2021-09-02,0,1,['B'],1.0,60000.0,RUR,0,1,[0],[0],3,146,0,Leninskij prospekt,[374],{},"['12.34', '6.58']"
1886,3073,a2a783c4-eab2-44d7-9b7c-66e1b0801598,2015-08-20,2021-09-06,1994.0,2021-03-18,0,1,['B'],0.0,60000.0,RUR,0,1,"[0, 1, 2]","[0, 1]",2,47,1,,"[199, 248, 531]",[1],"['12.34', '9.57']"
1887,5412,a2ab5f97-dc47-4da3-bf25-8f752c274031,2012-11-09,2019-12-07,1991.0,2018-12-14,0,1,[],0.0,180000.0,RUR,0,2,[0],[0],3,79,0,,"[82, 221]",{},"['12.34', '8.57']"
1888,3271,a2e2f491-f942-4ff3-a1b6-7ef77f08e83a,2013-08-09,2021-07-17,1989.0,2021-07-13,1,1,[],,,,0,1,[0],[0],3,129,1,,"[201, 354]",{},"['12.34', '6.57']"
1889,3638,a31c9ac6-a715-49ee-afe5-5df0bf147b02,2014-11-24,2019-10-17,1986.0,2019-08-30,1,1,[],,,RUR,1,2,[0],[0],3,107,2,Moskovskaja,"[112, 279, 625]",{},"['12.34', '9.57']"
1890,4661,a349fd72-3267-48b8-bf78-2f9df21de889,2014-12-03,2018-12-16,1984.0,2018-12-16,1,8,[],,20000.0,RUR,0,0,[3],"[2, 1]",3,134,1,,"[32, 374]",{},"['6.16', '12.34', '6.57']"
1891,4794,a350fdfa-b413-4e6a-a40e-e2f326094e0b,2013-12-10,2019-12-24,1990.0,2021-06-02,1,1,[],0.0,130000.0,RUR,0,1,[0],[0],3,84,1,Prospekt Veteranov,[256],{},"['12.34', '7.57']"
1892,5421,a3540f20-3418-43aa-9b5b-c79a77ceda76,2014-05-12,2018-11-21,1975.0,2018-08-20,0,4,[],,,,0,1,[0],[0],3,252,1,Prospekt Veteranov,"[233, 287, 325]",{},"['12.34', '6.57']"
1893,4360,a39f0fa5-f9b1-4bb4-a18a-2fab35229f2f,2015-02-25,2019-10-07,1988.0,2019-10-28,1,1,[],0.0,100000.0,RUR,0,1,"[0, 2]",[0],3,89,0,Begovaja,[261],{},"['12.34', '6.58']"
1894,4597,a3a3865e-01d1-413e-92af-de3a56a7b668,2014-02-01,2019-04-03,1984.0,2019-03-20,0,1,[],0.0,100000.0,RUR,1,1,[0],"[0, 2]",3,129,1,Dinamo,[151],"[2, 1001]","['12.34', '10.57']"
1895,3905,a3ce7e8b-5484-4faf-bc55-4fb9e477f9f8,2007-11-03,2020-08-28,1982.0,2018-09-03,0,1,[],0.0,,,0,1,"[0, 2, 3]","[0, 1, 2]",3,174,1,,"[251, 280, 326]",{},"['12.34', '10.46', '11.57']"
1896,4235,a3da83d9-f834-4e49-b7fa-f7c709e75fee,2010-10-20,2021-04-28,1977.0,2021-09-08,0,1,[],0.0,,,0,1,[0],[0],3,197,1,,[343],{},"['12.34', '6.57']"
1897,4329,a3f5eb98-68b4-480b-b5f9-af26bd6dc128,2011-01-04,2021-03-24,1985.0,2020-06-08,1,1,[],,60000.0,RUR,1,0,[0],[0],3,118,0,Begovaja,[425],{},"['12.34', '6.57']"
1898,4204,a42e55dd-8d8d-4533-bbe2-bcec562a2bad,2014-01-09,2020-02-25,1972.0,2015-02-27,0,1,['B'],,70000.0,RUR,0,0,[1],[0],2,37,0,Leninskij prospekt,"[263, 330, 752]",{},['12.34']
1899,4775,a4388992-638d-40e1-a9ef-055dbfd82fa2,2015-07-01,2021-08-09,1991.0,2021-08-17,1,1,[],,50000.0,RUR,1,2,"[0, 1]",[0],3,73,0,Komendantskij prospekt,[748],{},"['12.34', '6.57']"
1900,4841,a455c88c-4862-49ea-8577-59f3d7cd605b,2013-08-08,2020-10-21,1992.0,2021-04-16,0,1,"['B', 'C']",1.0,85000.0,RUR,0,1,"[0, 3]",[0],3,83,0,,"[15, 24, 256]",{},"['12.34', '9.57']"
1901,5306,a46b64e1-2b95-47f4-8efa-0cd8aca56cb0,2014-11-13,2021-08-18,1990.0,2021-01-22,0,1,[],,50000.0,RUR,1,0,"[0, 1]",[0],2,67,0,Prospekt Bol'shevikov,[313],{},"['12.34', '6.57']"
1902,5556,a475effa-30f3-4c08-a325-04fc1be23a79,2008-04-16,2021-08-30,1984.0,2012-10-23,0,1,['B'],,150000.0,RUR,0,1,[0],[0],3,136,1,,"[272, 277, 327]",{},"['12.34', '7.57']"
